0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.754210100000000092e-02,1.780419800000000025e-02,1.703025799999999951e-02,1.722882900000000106e-02,1.726462900000000009e-02,1.772385799999999859e-02,1.743193000000000173e-02,1.784270099999999901e-02,1.806902900000000034e-02,1.765121700000000030e-02,1.730905500000000027e-02,1.714323800000000161e-02,1.787739400000000131e-02,1.775966000000000003e-02,1.766470300000000035e-02,1.755975599999999928e-02,2.037343399999999929e-02,1.817885799999999913e-02,1.793112800000000104e-02,1.740167100000000050e-02,1.827919500000000155e-02,1.779834400000000066e-02,1.792627200000000004e-02,1.793372600000000053e-02,1.516829800000000020e-02,1.529750600000000064e-02,1.536884999999999987e-02,1.351699599999999987e-02,1.556517699999999949e-02,1.553827600000000017e-02,1.618195299999999892e-02,1.570981600000000145e-02,1.546758600000000018e-02,1.556867299999999989e-02,1.560472599999999932e-02,1.544146899999999933e-02,1.393796899999999971e-02,1.591945599999999850e-02,1.579790000000000014e-02,1.511445299999999992e-02,1.317263400000000077e-02,1.576099200000000145e-02,1.600924499999999834e-02,1.560847299999999944e-02,1.546871000000000010e-02,1.555380399999999920e-02,1.855229400000000042e-02,1.642947599999999841e-02,1.604574400000000067e-02,1.574439199999999942e-02,1.577810899999999850e-02
1.674235400000000096e-02,1.686798000000000117e-02,1.636970399999999881e-02,1.643757900000000077e-02,1.697822699999999851e-02,1.657507800000000003e-02,1.716804699999999878e-02,1.683085000000000137e-02,1.988613200000000081e-02,1.644972700000000079e-02,1.574073700000000117e-02,1.534877400000000079e-02,1.668783100000000019e-02,1.662633599999999851e-02,1.607232899999999978e-02,1.695225399999999993e-02,1.623946199999999965e-02,1.659182799999999944e-02,1.698250000000000107e-02,1.648068399999999892e-02,1.660793500000000075e-02,1.674359900000000137e-02,1.675646800000000006e-02,1.685687300000000138e-02,1.743639799999999879e-02,1.750545400000000015e-02,1.789439699999999939e-02,1.693605399999999900e-02,1.718017499999999892e-02,1.708727499999999899e-02,1.778006400000000167e-02,1.733883099999999899e-02,1.787702600000000072e-02,1.804887100000000105e-02,1.762432400000000024e-02,1.723395499999999872e-02,1.714464799999999844e-02,1.778902900000000134e-02,1.768863000000000033e-02,1.764566799999999977e-02,1.746061299999999983e-02,2.021558999999999856e-02,1.817467199999999936e-02,1.793849999999999958e-02,1.739445699999999859e-02,1.812768000000000018e-02,1.761588999999999863e-02,1.775201800000000135e-02,1.792338300000000106e-02,1.516203399999999958e-02,1.524684200000000003e-02,1.537415699999999941e-02,1.352716900000000035e-02,1.553554099999999993e-02,1.555100199999999953e-02,1.613941799999999913e-02,1.566879300000000030e-02,1.545393699999999919e-02,1.552455200000000049e-02,1.555579600000000021e-02,1.540984800000000030e-02,1.394358899999999929e-02,1.585277499999999951e-02,1.575200400000000001e-02,1.507345499999999949e-02,1.316940399999999914e-02,1.573252899999999857e-02,1.598348299999999972e-02,1.551120599999999961e-02,1.543884100000000002e-02,1.556191900000000045e-02,1.854170999999999944e-02,1.637668200000000004e-02,1.584367100000000014e-02,1.572295500000000026e-02,1.574201100000000020e-02
1.672430899999999970e-02,1.683193800000000115e-02,1.631557200000000041e-02,1.639642200000000077e-02,1.692897999999999972e-02,1.658227300000000154e-02,1.716648600000000163e-02,1.679108299999999832e-02,1.988613200000000081e-02,1.638668600000000100e-02,1.566320699999999844e-02,1.527342400000000072e-02,1.664373499999999978e-02,1.658091899999999952e-02,1.604121199999999914e-02,1.691632300000000047e-02,1.619221599999999886e-02,1.654771500000000103e-02,1.694279699999999902e-02,1.644468099999999919e-02,1.657625700000000049e-02,1.668222100000000055e-02,1.670806899999999900e-02,1.681972300000000170e-02,1.740864900000000173e-02,1.757090199999999935e-02,1.790247099999999966e-02,1.678959299999999849e-02,1.708004999999999940e-02,1.702368099999999884e-02,1.783163299999999951e-02,1.719605199999999987e-02,1.771679500000000046e-02,1.798649899999999954e-02,1.764809700000000148e-02,1.731690599999999997e-02,1.712519700000000172e-02,1.778878600000000088e-02,1.770383700000000005e-02,1.770444599999999868e-02,1.745808500000000166e-02,2.020731200000000158e-02,1.806163800000000139e-02,1.792221100000000039e-02,1.724723499999999965e-02,1.815340699999999988e-02,1.766664500000000165e-02,1.770845600000000089e-02,1.789817200000000039e-02,1.512474899999999983e-02,1.521521399999999948e-02,1.533787399999999961e-02,1.353441799999999945e-02,1.550709200000000010e-02,1.550644600000000012e-02,1.610251099999999991e-02,1.564022199999999876e-02,1.542941299999999946e-02,1.551343300000000008e-02,1.552833099999999938e-02,1.537549700000000012e-02,1.394001999999999915e-02,1.582723700000000094e-02,1.571495100000000131e-02,1.503555300000000011e-02,1.317918300000000056e-02,1.568741699999999864e-02,1.593915400000000052e-02,1.551263500000000031e-02,1.539406200000000002e-02,1.554938800000000079e-02,1.851016499999999856e-02,1.633702600000000102e-02,1.582120399999999844e-02,1.568283900000000050e-02,1.571164699999999873e-02
1.668124500000000079e-02,1.671898000000000134e-02,1.632549800000000079e-02,1.636567900000000103e-02,1.693300000000000013e-02,1.658782699999999943e-02,1.713653999999999872e-02,1.675509700000000005e-02,1.988613200000000081e-02,1.636392799999999981e-02,1.557261300000000077e-02,1.517543099999999964e-02,1.662283399999999953e-02,1.655074600000000160e-02,1.600480099999999906e-02,1.688638699999999923e-02,1.616355200000000117e-02,1.651578399999999863e-02,1.691093499999999847e-02,1.641647699999999876e-02,1.654998599999999917e-02,1.669154899999999997e-02,1.670938699999999916e-02,1.676717399999999927e-02,1.736796499999999910e-02,1.726348899999999992e-02,1.769111900000000168e-02,1.669066400000000089e-02,1.709048399999999954e-02,1.699195599999999903e-02,1.750725300000000040e-02,1.722498600000000116e-02,1.754923900000000120e-02,1.779265099999999961e-02,1.754645999999999983e-02,1.709213299999999894e-02,1.702539999999999956e-02,1.772595600000000104e-02,1.760030900000000148e-02,1.747421899999999917e-02,1.736058099999999993e-02,2.015215500000000146e-02,1.796995700000000168e-02,1.771075299999999922e-02,1.730143300000000148e-02,1.808585600000000085e-02,1.759219399999999850e-02,1.767539400000000052e-02,1.776896199999999926e-02,1.509254399999999940e-02,1.519612300000000062e-02,1.532327900000000041e-02,1.353828600000000007e-02,1.547397300000000024e-02,1.547858400000000009e-02,1.608992600000000092e-02,1.561618399999999997e-02,1.540588900000000074e-02,1.547985200000000054e-02,1.551222399999999980e-02,1.534298599999999943e-02,1.394319299999999956e-02,1.580048499999999953e-02,1.569754599999999972e-02,1.499444800000000050e-02,1.317190099999999975e-02,1.566672699999999835e-02,1.591075999999999949e-02,1.540984999999999924e-02,1.536890900000000004e-02,1.553009800000000086e-02,1.847292099999999979e-02,1.632577699999999965e-02,1.579707099999999934e-02,1.565396999999999969e-02,1.569775500000000074e-02
1.666186700000000034e-02,1.671536599999999886e-02,1.632501399999999880e-02,1.630599099999999885e-02,1.689846399999999846e-02,1.654546299999999984e-02,1.706005600000000053e-02,1.671469000000000080e-02,1.988613200000000081e-02,1.632740200000000128e-02,1.555191199999999933e-02,1.518269799999999968e-02,1.659279099999999910e-02,1.654077099999999925e-02,1.599966900000000108e-02,1.688121799999999992e-02,1.616003699999999862e-02,1.650669199999999989e-02,1.688897599999999999e-02,1.641439999999999913e-02,1.654671300000000109e-02,1.664542600000000136e-02,1.665114599999999861e-02,1.674127400000000043e-02,1.735178899999999941e-02,1.748918899999999874e-02,1.791556199999999946e-02,1.669934400000000138e-02,1.699339399999999847e-02,1.681293400000000160e-02,1.798676899999999967e-02,1.710158000000000164e-02,1.763210600000000156e-02,1.806585999999999956e-02,1.754955799999999982e-02,1.721725099999999939e-02,1.698199499999999973e-02,1.770001599999999897e-02,1.766361699999999951e-02,1.761069900000000049e-02,1.731734000000000051e-02,2.005186899999999994e-02,1.799672800000000003e-02,1.794880600000000118e-02,1.709259999999999946e-02,1.793767500000000015e-02,1.744826099999999963e-02,1.768317399999999942e-02,1.764711600000000088e-02,1.506162800000000052e-02,1.517265400000000070e-02,1.531737700000000008e-02,1.355049600000000042e-02,1.546521200000000075e-02,1.546715100000000016e-02,1.607837299999999997e-02,1.560631799999999923e-02,1.538609399999999947e-02,1.546761800000000069e-02,1.550686400000000041e-02,1.533447800000000034e-02,1.395013600000000013e-02,1.576273300000000099e-02,1.567421100000000039e-02,1.497619799999999959e-02,1.318104099999999924e-02,1.564005400000000046e-02,1.588789599999999858e-02,1.543199900000000006e-02,1.534684700000000027e-02,1.551081799999999913e-02,1.845892099999999966e-02,1.632283400000000134e-02,1.578825899999999893e-02,1.564499499999999835e-02,1.567903500000000089e-02
1.662338199999999905e-02,1.666403899999999855e-02,1.629178599999999907e-02,1.628684299999999877e-02,1.689681200000000064e-02,1.649127900000000105e-02,1.697958600000000137e-02,1.668583599999999903e-02,1.988613200000000081e-02,1.633503299999999880e-02,1.549957100000000018e-02,1.512242800000000026e-02,1.659427399999999914e-02,1.653033099999999880e-02,1.598727499999999871e-02,1.685795000000000002e-02,1.614120800000000064e-02,1.648872900000000058e-02,1.686878500000000072e-02,1.639024500000000120e-02,1.653121800000000030e-02,1.663841699999999910e-02,1.665371699999999844e-02,1.675185699999999847e-02,1.737431999999999865e-02,1.716387299999999963e-02,1.767977899999999963e-02,1.659941300000000036e-02,1.693527200000000121e-02,1.684086599999999947e-02,1.761897999999999936e-02,1.709989099999999901e-02,1.749443300000000021e-02,1.782460500000000031e-02,1.745790200000000084e-02,1.714009400000000155e-02,1.699084000000000011e-02,1.764437599999999981e-02,1.758754400000000009e-02,1.752825100000000164e-02,1.731447700000000173e-02,2.011934300000000134e-02,1.795020300000000138e-02,1.781751200000000063e-02,1.713898800000000083e-02,1.803391400000000158e-02,1.758286900000000097e-02,1.767015799999999831e-02,1.763641599999999851e-02,1.504600600000000066e-02,1.517230599999999999e-02,1.530801300000000052e-02,1.354789200000000061e-02,1.546709299999999947e-02,1.545400100000000020e-02,1.608066600000000040e-02,1.560651000000000052e-02,1.537883500000000042e-02,1.546815900000000042e-02,1.547865399999999968e-02,1.530623199999999948e-02,1.395348700000000053e-02,1.575698000000000029e-02,1.567160199999999975e-02,1.496737599999999925e-02,1.319025300000000074e-02,1.562201700000000019e-02,1.589357099999999870e-02,1.540688500000000037e-02,1.537959799999999953e-02,1.550222199999999953e-02,1.843210299999999829e-02,1.632212499999999983e-02,1.577231299999999961e-02,1.562605599999999928e-02,1.567481299999999925e-02
1.659957899999999972e-02,1.667476299999999870e-02,1.626568100000000058e-02,1.626903400000000166e-02,1.689457499999999848e-02,1.641888000000000028e-02,1.691047700000000015e-02,1.667732699999999874e-02,1.988613200000000081e-02,1.632253800000000102e-02,1.543704000000000083e-02,1.511262300000000038e-02,1.657519500000000090e-02,1.650695300000000129e-02,1.595816400000000038e-02,1.684228700000000092e-02,1.611540499999999931e-02,1.647194100000000036e-02,1.685482300000000142e-02,1.636987900000000037e-02,1.651401400000000047e-02,1.662643999999999928e-02,1.662508000000000041e-02,1.670778499999999930e-02,1.732399100000000039e-02,1.700620200000000151e-02,1.754211400000000101e-02,1.653394799999999970e-02,1.697669599999999945e-02,1.684440099999999843e-02,1.738244699999999879e-02,1.713259300000000152e-02,1.741672699999999990e-02,1.768277199999999938e-02,1.738277499999999962e-02,1.701126799999999953e-02,1.692582999999999935e-02,1.759960099999999944e-02,1.749876499999999946e-02,1.739475700000000027e-02,1.725392200000000140e-02,2.014007199999999845e-02,1.792100099999999890e-02,1.765451999999999994e-02,1.717005099999999868e-02,1.803734699999999871e-02,1.758806400000000048e-02,1.768730400000000091e-02,1.757936400000000010e-02,1.501788299999999923e-02,1.515719299999999936e-02,1.529650200000000002e-02,1.356392399999999977e-02,1.543586599999999948e-02,1.542855800000000020e-02,1.607655699999999827e-02,1.558537999999999937e-02,1.537262200000000072e-02,1.545176799999999941e-02,1.548691299999999972e-02,1.528948800000000038e-02,1.396570500000000013e-02,1.576611199999999879e-02,1.565436499999999995e-02,1.495149399999999920e-02,1.320011899999999974e-02,1.561189399999999942e-02,1.587534700000000146e-02,1.540719899999999989e-02,1.532337299999999951e-02,1.548822099999999993e-02,1.839598099999999875e-02,1.629469199999999951e-02,1.573739199999999935e-02,1.561438199999999957e-02,1.567638299999999860e-02
1.657690499999999942e-02,1.665965499999999891e-02,1.626663999999999888e-02,1.625613500000000142e-02,1.686616200000000051e-02,1.634065999999999991e-02,1.683590199999999981e-02,1.666099600000000083e-02,1.988613200000000081e-02,1.628384000000000081e-02,1.541162599999999945e-02,1.509021900000000020e-02,1.655687000000000131e-02,1.649406200000000031e-02,1.595452600000000012e-02,1.682787000000000172e-02,1.610145300000000168e-02,1.645919300000000043e-02,1.683250400000000160e-02,1.635330899999999990e-02,1.649470100000000050e-02,1.660559500000000077e-02,1.660872799999999969e-02,1.669062099999999924e-02,1.731541899999999856e-02,1.751931899999999848e-02,1.792288900000000088e-02,1.654102699999999981e-02,1.693666699999999900e-02,1.677903700000000012e-02,1.785409099999999902e-02,1.709634999999999974e-02,1.753071100000000090e-02,1.788636899999999919e-02,1.752748000000000153e-02,1.718816899999999967e-02,1.707511800000000024e-02,1.762895700000000065e-02,1.759033100000000072e-02,1.763073500000000154e-02,1.718666599999999975e-02,2.009108999999999895e-02,1.798660300000000031e-02,1.792202099999999979e-02,1.727983699999999928e-02,1.805380499999999916e-02,1.751454900000000078e-02,1.762685199999999841e-02,1.750865000000000060e-02,1.500085399999999923e-02,1.515736799999999919e-02,1.525768400000000052e-02,1.358064299999999988e-02,1.545904099999999975e-02,1.541120699999999968e-02,1.606991500000000059e-02,1.558971399999999931e-02,1.535733000000000063e-02,1.544621300000000030e-02,1.547058599999999971e-02,1.526169100000000084e-02,1.397979799999999988e-02,1.576781299999999858e-02,1.564247200000000101e-02,1.492979000000000007e-02,1.320675099999999921e-02,1.559807600000000065e-02,1.587422200000000033e-02,1.537292900000000045e-02,1.533485899999999930e-02,1.548860799999999920e-02,1.835985500000000131e-02,1.633328900000000083e-02,1.585122200000000162e-02,1.560544399999999957e-02,1.566870000000000068e-02
1.658819599999999950e-02,1.670069799999999993e-02,1.623511299999999893e-02,1.625418099999999949e-02,1.684997599999999915e-02,1.624904599999999963e-02,1.677728399999999995e-02,1.665504599999999974e-02,1.988613200000000081e-02,1.627419100000000035e-02,1.538018499999999934e-02,1.513492999999999956e-02,1.655226400000000056e-02,1.648172499999999915e-02,1.595058699999999871e-02,1.682170900000000066e-02,1.610105499999999953e-02,1.646147699999999867e-02,1.683499499999999843e-02,1.634824600000000031e-02,1.648563700000000090e-02,1.659615000000000049e-02,1.661886300000000108e-02,1.666045199999999921e-02,1.733145700000000150e-02,1.702250400000000080e-02,1.764550399999999936e-02,1.649871799999999902e-02,1.691352399999999923e-02,1.677138699999999871e-02,1.749081400000000036e-02,1.707780000000000062e-02,1.740409100000000001e-02,1.771013399999999890e-02,1.737666499999999947e-02,1.711132599999999962e-02,1.698962399999999831e-02,1.754827600000000154e-02,1.752506800000000128e-02,1.751382500000000023e-02,1.722675200000000142e-02,2.012512799999999907e-02,1.791788299999999903e-02,1.778276599999999846e-02,1.717531300000000108e-02,1.809608899999999923e-02,1.760945800000000144e-02,1.763570299999999910e-02,1.749294599999999880e-02,1.497372999999999933e-02,1.516414299999999972e-02,1.522307399999999963e-02,1.358120900000000034e-02,1.544728899999999946e-02,1.538475899999999959e-02,1.607036599999999912e-02,1.557772600000000007e-02,1.534903900000000009e-02,1.544323700000000028e-02,1.545647900000000040e-02,1.524638099999999982e-02,1.396909500000000082e-02,1.573695099999999902e-02,1.562802300000000130e-02,1.492441299999999922e-02,1.321217700000000030e-02,1.558917800000000041e-02,1.587274099999999924e-02,1.536804100000000069e-02,1.531621199999999919e-02,1.548929899999999978e-02,1.832620800000000008e-02,1.630764800000000098e-02,1.593052600000000041e-02,1.560715600000000050e-02,1.564672599999999969e-02
1.657218099999999833e-02,1.668706000000000009e-02,1.620760200000000151e-02,1.624861500000000097e-02,1.684719299999999989e-02,1.619639200000000043e-02,1.674307900000000099e-02,1.664936499999999930e-02,1.988613200000000081e-02,1.627392700000000053e-02,1.535990700000000077e-02,1.505337999999999989e-02,1.653534200000000148e-02,1.648508799999999844e-02,1.594556899999999972e-02,1.682614500000000068e-02,1.610161699999999863e-02,1.644863400000000017e-02,1.680939600000000075e-02,1.634644700000000006e-02,1.647846400000000169e-02,1.659551399999999871e-02,1.659501000000000032e-02,1.667850800000000161e-02,1.730489699999999964e-02,1.694397300000000106e-02,1.760813199999999856e-02,1.648596100000000036e-02,1.694064799999999912e-02,1.674756599999999845e-02,1.738814500000000068e-02,1.709790699999999899e-02,1.732276400000000091e-02,1.763987499999999931e-02,1.734125200000000144e-02,1.703697800000000123e-02,1.692353599999999944e-02,1.753284199999999987e-02,1.747231200000000026e-02,1.740690500000000029e-02,1.719529599999999880e-02,2.012113499999999833e-02,1.790301500000000129e-02,1.772632799999999953e-02,1.723039200000000062e-02,1.805568499999999840e-02,1.755756099999999931e-02,1.762800999999999951e-02,1.741425699999999896e-02,1.496036899999999940e-02,1.514915699999999990e-02,1.519166199999999987e-02,1.358298600000000002e-02,1.544168800000000029e-02,1.538543300000000044e-02,1.606345400000000131e-02,1.558260199999999922e-02,1.533187500000000002e-02,1.543552800000000044e-02,1.546636499999999928e-02,1.525976199999999963e-02,1.397624100000000036e-02,1.572955800000000112e-02,1.562856699999999946e-02,1.491038100000000033e-02,1.322122899999999927e-02,1.557845199999999958e-02,1.586275399999999974e-02,1.535390600000000050e-02,1.530836799999999928e-02,1.547875299999999961e-02,1.831611099999999950e-02,1.629738500000000104e-02,1.593200700000000150e-02,1.560785899999999997e-02,1.565586399999999850e-02
